year,latitude,longitude,sea_surface_temp
1855,29.81,-70.84,25.6
1855,8.88,-84.63,28.9
1855,33.87,-74.05,19.4
1855,28.24,-64.43,27.8
1855,46.48,-56.67,
1855,27.4,-79.93,26.7
1855,27.53,-74.42,23.9
1855,32.66,-70.1,
1855,43.21,-64.53,13.3
1855,26.98,-62.9,23.3
1855,40.14,-70.62,
1855,24.45,-63.49,
1855,39.89,-54.53,25.6
1855,30.77,-54.63,29.4
1855,26.14,-64.78,
1855,38.07,-68.33,
1855,40.67,-55.87,
1855,27.69,-79.5,
1855,21.26,-62.6,
1855,37.0,-66.71,21.1
1855,37.72,-66.62,26.1
1855,40.04,-67.74,8.3
1855,33.65,-73.8,22.8
1855,39.52,-61.35,19.4
1855,39.02,-72.5,12.8
1855,28.0,-87.18,23.9
1855,31.32,-78.38,25.0
1855,1.24,-82.78,25.6
1855,27.92,-67.68,21.1
1855,42.47,-52.99,18.3
1855,31.8,-72.06,22.2
1855,36.91,-68.76,
1855,34.8,-72.27,
1855,19.24,-80.19,29.4
1855,38.2,-61.5,22.2
1855,42.13,-70.07,
1855,36.77,-75.5,
1855,23.35,-81.58,
1855,21.64,-58.74,
1855,12.5,-68.5,28.7
1855,27.42,-50.26,23.9
1855,31.49,-61.94,
1855,20.71,-82.86,28.9
1855,36.58,-57.65,26.7
1855,42.15,-59.71,16.7
1855,34.3,-65.55,17.5
1855,17.7,-53.75,27.8
1855,30.48,-53.59,21.1
1855,40.03,-53.55,24.4
1855,38.26,-71.26,11.7
1855,36.96,-63.6,
1855,37.36,-74.25,
1855,38.14,-73.2,
1855,33.57,-69.18,
1855,39.67,-71.83,11.1
1855,21.02,-58.91,
1855,16.33,-53.7,27.2
1855,40.88,-52.28,15.6
1855,37.88,-66.69,
1855,33.52,-69.46,
1855,33.27,-50.6,
1855,34.86,-57.21,
1855,42.28,-62.01,11.1
1855,36.52,-60.56,
1855,38.8,-63.48,15.0
1855,20.2,-73.62,
1855,43.31,-52.5,
1855,37.89,-72.85,
1855,33.03,-74.48,28.3
1855,26.76,-93.24,
1855,16.83,-73.37,26.1
1855,26.91,-79.7,
1855,45.12,-52.07,15.6
1855,19.87,-82.33,25.6
1855,40.13,-63.23,18.9
1855,36.95,-52.32,25.0
1855,41.9,-65.5,12.8
1855,39.33,-59.24,
1855,38.57,-68.97,
1855,25.59,-64.11,
1855,17.23,-50.52,25.6
1855,25.77,-79.82,
1855,16.56,-99.44,29.4
1855,20.71,-56.93,
1855,15.26,-96.29,28.9
1855,43.35,-66.78,13.3
1855,20.68,-57.37,
1855,36.28,-65.49,20.6
1855,36.73,-59.28,24.4
1855,40.73,-72.27,12.2
1855,41.26,-61.25,13.9
1855,21.08,-83.85,28.3
1855,43.35,-52.17,15.6
1855,25.29,-79.64,
1855,38.72,-68.7,
1855,34.84,-74.09,
1855,33.79,-70.34,
1855,21.09,-54.42,25.0
1855,32.25,-67.83,24.4
1855,4.14,-79.64,24.4
1855,30.18,-69.49,
1855,42.88,-51.89,17.8
1855,4.07,-82.4,27.2
1855,40.69,-52.39,
1855,37.78,-61.09,
1855,16.58,-62.97,27.8
1855,38.46,-59.34,24.4
1855,14.9,-63.57,30.0
1855,31.09,-71.45,22.8
1855,37.76,-68.25,25.6
1855,31.47,-66.53,
1855,31.61,-69.82,
1855,41.56,-68.59,
1855,22.35,-60.42,25.6
1855,27.75,-66.57,
1855,36.49,-57.42,24.4
1855,39.47,-50.42,23.9
1855,37.26,-74.15,
1855,18.25,-52.98,
1855,33.92,-64.89,21.1
1855,35.83,-72.37,23.3
1855,16.76,-60.33,26.1
1855,33.05,-73.02,24.4
1855,7.37,-80.42,25.0
1855,40.69,-65.42,18.3
1855,38.17,-69.11,
1855,46.58,-52.17,-0.3
1855,33.02,-51.53,20.0
1855,37.25,-64.62,
1855,38.95,-69.24,17.8
1855,19.03,-52.91,
1855,3.23,-95.58,27.8
1855,24.48,-84.05,
1855,36.7,-72.77,27.8
1855,13.57,-91.09,28.9
1855,38.88,-58.47,
1855,27.6,-67.69,25.0
1855,40.46,-62.49,17.2
1855,15.74,-97.73,29.4
1855,31.67,-77.9,
1855,39.34,-67.38,
1855,34.83,-50.33,
1855,39.63,-73.65,
1855,28.41,-86.32,
1855,5.34,-98.9,27.8
1855,26.74,-68.66,23.3
1855,24.85,-64.16,
1855,23.21,-61.45,25.0
1855,32.27,-50.32,
1855,48.19,-51.62,5.0
1855,19.37,-80.55,28.9
1855,35.58,-74.95,26.7
1855,20.3,-54.7,28.9
1855,38.3,-70.52,22.2
1855,38.76,-72.48,13.9
1855,41.05,-52.35,18.3
1855,39.23,-70.58,16.7
1855,39.79,-71.86,
1855,40.41,-70.15,
1855,24.54,-63.24,25.6
1855,28.75,-86.74,26.7
1855,33.45,-50.78,
1855,42.97,-68.58,11.1
1855,20.49,-83.36,28.9
1855,27.61,-65.33,
1855,27.21,-87.87,29.4
1855,38.56,-54.24,
1855,47.05,-60.75,14.4
1855,14.97,-52.92,26.7
1855,16.7,-57.47,
1855,39.53,-65.9,17.8
1855,38.7,-55.45,20.6
1855,28.37,-62.28,23.3
1855,32.29,-69.92,17.8
1855,17.53,-66.83,27.2
1855,3.43,-79.01,27.2
1855,27.88,-67.66,
1855,44.41,-66.69,
1855,7.52,-80.16,22.8
1855,37.53,-70.5,25.6
1855,25.14,-84.62,
1855,26.42,-79.82,24.4
1855,34.27,-75.01,18.9
1855,35.08,-73.94,21.1
1855,19.03,-50.05,
1855,30.83,-77.53,
1855,25.17,-84.0,21.1
1855,39.77,-58.08,26.7
1855,21.7,-85.08,28.9
1855,37.28,-70.87,27.2
1855,43.5,-58.15,
1855,31.72,-72.39,
1855,37.17,-75.75,7.8
1855,35.79,-68.04,
1855,25.36,-63.69,
1855,5.15,-50.15,
1855,39.51,-53.24,
1855,28.27,-70.5,
1855,40.17,-73.17,
1855,36.25,-63.45,
1855,9.21,-84.52,
1855,40.37,-66.68,
1855,39.32,-68.43,
1855,17.47,-56.9,27.2
1855,16.73,-73.72,26.1
1855,36.97,-68.92,
1855,43.08,-51.72,6.1
1855,40.66,-67.81,
1855,20.98,-60.11,
1855,42.13,-70.11,
1855,21.22,-63.33,
1855,41.16,-69.14,
1855,27.04,-85.43,20.6
1855,45.17,-57.28,15.6
1855,36.19,-61.57,24.4
1855,47.6,-51.66,
1855,43.52,-58.7,6.7
1855,23.46,-85.79,25.6
1855,25.07,-80.12,
1856,35.94,-67.6,21.7
1856,9.37,-85.92,
1856,38.63,-67.45,14.4
1856,25.33,-82.28,
1856,33.5,-68.77,23.3
1856,29.77,-85.05,17.8
1856,28.2,-88.6,
1856,38.51,-50.0,
1856,44.76,-53.02,
1856,33.64,-60.72,
1856,45.84,-54.32,11.7
1856,20.6,-74.13,
1856,37.87,-62.17,17.8
1856,17.63,-67.53,27.8
1856,34.56,-73.59,
1856,23.45,-66.03,
1856,36.42,-72.0,25.6
1856,38.25,-57.0,16.7
1856,39.8,-62.69,12.2
1856,33.69,-65.05,17.2
1856,5.48,-99.72,28.9
1856,31.79,-70.23,26.7
1856,31.45,-78.33,25.6
1856,9.96,-79.67,27.8
1856,35.28,-61.45,18.9
1856,40.7,-72.27,15.0
1856,35.49,-57.76,17.8
1856,10.35,-96.55,28.9
1856,35.99,-70.75,
1856,24.16,-81.83,26.7
1856,15.1,-52.33,26.7
1856,26.67,-61.33,
1856,29.8,-79.12,28.9
1856,40.83,-63.93,9.4
1856,19.35,-58.64,26.1
1856,35.47,-61.33,26.7
1856,17.49,-63.95,26.1
1856,41.19,-66.75,7.8
1856,23.56,-85.26,27.8
1856,30.24,-85.79,13.9
1856,21.8,-59.03,25.0
1856,36.22,-72.74,
1856,25.7,-67.52,
1856,34.55,-50.14,
1856,39.51,-72.57,18.9
1856,20.7,-96.05,27.8
1856,26.5,-58.5,26.5
1856,26.73,-87.92,26.7
1856,21.25,-52.5,27.2
1856,29.87,-61.32,22.8
1856,35.17,-61.75,20.0
1856,5.08,-99.71,25.6
1856,6.87,-85.17,29.4
1856,28.69,-86.36,30.0
1856,14.68,-78.62,25.6
1856,45.45,-54.33,
1856,28.28,-69.55,21.1
1856,36.75,-52.54,17.8
1856,40.27,-61.21,10.0
1856,42.24,-56.53,
1856,24.75,-62.55,24.4
1856,33.79,-73.39,18.9
1856,40.29,-62.0,7.8
1856,29.32,-53.7,22.2
1856,8.05,-52.11,28.9
1856,38.87,-67.88,11.7
1856,27.27,-84.4,
1856,37.33,-69.0,21.7
1856,27.73,-87.63,
1856,23.33,-82.94,23.3
1856,32.58,-75.19,
1856,16.9,-63.27,
1856,22.72,-84.43,27.8
1856,30.84,-76.21,27.2
1856,21.86,-84.0,26.7
1856,28.15,-68.29,27.2
1856,39.33,-71.72,
1856,38.9,-54.53,
1856,34.63,-55.01,
1856,19.33,-71.55,
1856,37.51,-65.2,
1856,20.02,-79.33,29.4
1856,25.06,-84.72,25.6
1856,25.79,-77.33,
1856,23.35,-82.93,23.3
1856,20.83,-81.17,27.2
1856,32.25,-51.79,16.7
1856,38.03,-74.5,9.4
1856,36.36,-71.97,
1856,35.62,-66.04,
1856,38.33,-73.94,15.6
1856,32.97,-64.28,
1856,43.43,-66.64,
1856,17.04,-80.39,
1856,36.83,-73.97,21.7
1856,24.05,-82.5,26.1
1856,26.5,-58.5,
1856,24.94,-85.52,
1856,17.39,-66.97,27.2
1856,41.33,-55.11,7.2
1856,30.23,-85.34,14.4
1856,21.34,-82.06,
1856,30.23,-85.45,15.0
1856,39.37,-64.93,21.7
1856,24.08,-55.38,25.6
1856,19.92,-79.52,25.6
1856,25.61,-83.64,30.0
1856,37.79,-62.69,17.8
1856,38.27,-70.57,
1856,43.42,-67.13,
1856,25.4,-82.32,
1856,26.6,-79.3,26.7
1856,33.8,-73.77,18.9
1856,43.28,-58.43,6.7
1856,40.41,-50.12,17.8
1856,31.23,-62.17,
1856,37.97,-63.73,
1856,29.23,-69.42,22.8
1856,26.06,-87.22,28.3
1856,20.31,-53.52,
1856,24.2,-81.83,25.6
1856,40.42,-66.83,11.1
1856,35.97,-69.47,17.8
1856,20.14,-83.24,27.2
1856,24.48,-64.18,25.6
1856,38.75,-62.25,24.4
1856,26.36,-63.83,25.0
1856,35.93,-72.33,22.2
1856,23.88,-54.83,27.8
1856,23.93,-67.87,
1856,37.93,-59.47,18.3
1856,27.68,-75.38,
1856,32.02,-70.17,
1856,43.39,-69.79,11.1
1856,28.25,-69.17,
1856,28.63,-84.34,26.7
1856,37.34,-72.17,17.2
1856,38.08,-63.52,24.4
1856,17.04,-55.96,25.0
1856,40.5,-66.5,4.0
1856,42.17,-62.52,1.7
1856,42.15,-65.3,4.4
1856,45.76,-55.96,12.8
1856,40.61,-59.49,18.3
1856,26.78,-79.72,27.8
1856,12.17,-99.78,
1856,27.25,-67.0,26.1
1856,24.58,-79.96,24.4
1856,40.98,-71.77,7.8
1856,28.21,-86.82,26.1
1856,25.98,-70.33,
1856,43.39,-69.3,
1856,39.61,-69.35,5.0
1856,19.3,-82.25,27.8
1856,21.02,-75.55,26.1
1856,39.78,-66.53,
1856,21.59,-63.75,
1856,19.22,-71.3,
1856,20.52,-83.56,27.2
1856,22.65,-59.42,
1856,29.94,-68.59,18.9
1856,23.32,-81.83,
1856,28.47,-91.9,
1856,33.0,-66.43,16.7
1856,40.53,-70.43,18.3
1856,29.27,-65.35,
1856,38.88,-59.01,
1856,26.02,-85.69,28.3
1856,37.97,-68.81,20.0
1856,19.59,-80.83,26.7
1856,21.42,-62.52,
1856,27.39,-85.62,
1856,20.17,-51.0,28.3
1856,20.69,-83.72,26.1
1856,39.26,-70.04,6.1
1856,35.12,-53.52,
1856,33.79,-69.92,22.2
1856,42.81,-55.49,
1856,20.68,-66.42,27.2
1856,17.44,-51.55,
1856,14.58,-50.0,25.0
1856,37.77,-67.07,22.2
1856,33.72,-61.06,16.7
1856,20.0,-95.48,
1856,30.93,-68.45,22.8
1856,32.43,-59.72,20.0
1856,24.68,-83.81,22.8
1856,40.18,-71.69,
1856,2.39,-80.38,23.9
1856,10.02,-82.17,28.9
1856,26.52,-83.02,
1856,20.43,-93.94,23.9
1856,24.42,-80.3,
1856,36.4,-65.58,
1856,12.51,-50.84,25.6
1856,12.73,-98.58,29.4
1856,25.22,-86.73,27.8
1856,36.87,-59.48,22.8
1856,25.52,-70.53,
1856,27.62,-88.2,23.3
1856,4.72,-80.16,
1856,39.88,-60.65,12.8
1856,24.14,-82.39,26.7
1856,39.65,-73.33,
1856,39.06,-58.22,16.7
1856,23.39,-83.64,26.7
1856,3.55,-98.67,26.7
1856,40.43,-68.28,4.4
1856,43.39,-69.57,
1856,35.85,-70.5,
1856,12.29,-77.22,28.3
1856,24.0,-82.19,26.7
1856,46.98,-59.3,13.3
1856,16.58,-82.3,26.7
1856,36.7,-66.54,
1856,32.23,-71.67,18.3
1856,37.74,-61.43,
1856,30.56,-54.5,18.9
1856,17.25,-68.87,27.8
1856,33.38,-59.96,16.7
1856,25.17,-84.85,21.7
1856,39.5,-72.5,5.0
1856,21.6,-55.12,
1856,38.52,-71.19,
1856,33.08,-63.72,18.9
1856,36.35,-69.66,27.2
1856,35.67,-69.6,16.7
1856,39.6,-73.5,15.0
1856,27.5,-69.5,22.5
1856,29.7,-64.58,
1856,23.21,-88.99,27.2
1856,43.51,-65.11,14.4
1856,39.75,-69.92,5.6
1856,11.65,-82.78,27.8
1856,20.94,-96.24,26.7
1856,11.28,-82.86,
1856,37.29,-61.89,18.3
1856,30.4,-53.4,27.2
1856,31.64,-72.51,17.2
1856,5.02,-83.37,29.4
1856,40.56,-59.79,26.7
1856,17.5,-79.76,27.2
1856,24.78,-62.34,
1856,37.47,-62.21,16.7
1856,30.39,-64.34,
1856,36.67,-65.62,
1856,16.84,-65.24,
1856,16.95,-57.95,
1856,31.83,-72.25,26.7
1856,36.49,-66.4,26.7
1856,39.35,-66.16,24.4
1856,36.84,-63.51,19.4
1856,43.22,-54.49,6.1
1856,41.77,-65.83,
1856,40.89,-60.81,
1856,23.95,-82.96,
1856,36.07,-65.81,
1856,37.3,-72.65,22.8
1856,21.17,-68.44,
1856,24.21,-61.24,
1856,19.82,-72.71,
1856,26.22,-80.08,
1856,22.82,-65.95,
1856,4.86,-97.14,
1856,34.55,-74.49,22.8
1856,21.14,-57.58,29.4
1856,25.51,-62.86,21.7
1856,3.83,-96.15,
1856,22.26,-59.01,
1856,19.48,-80.57,
1856,32.15,-70.6,23.3
1856,36.24,-67.39,21.1
1856,30.82,-70.53,
1856,32.39,-55.02,22.2
1856,39.08,-59.4,
1856,29.83,-85.09,16.7
1856,15.44,-99.33,28.9
1856,34.1,-69.17,22.8
1856,23.25,-82.43,27.8
1856,34.9,-53.88,17.8
1856,33.14,-52.5,17.8
1856,25.44,-84.94,18.9
1856,22.98,-85.68,27.8
1856,39.17,-67.29,
1856,43.8,-54.5,
1856,12.7,-52.06,25.0
1856,26.05,-87.17,26.7
1856,43.39,-69.76,11.7
1856,27.53,-85.55,
1856,38.99,-66.88,
1856,42.5,-60.5,
1856,31.42,-68.62,25.6
1856,29.97,-61.62,22.8
1856,33.18,-52.78,17.2
1856,38.32,-72.37,
1856,38.23,-74.17,
1856,16.4,-68.4,28.5
1856,31.59,-70.29,26.7
1856,32.89,-50.13,25.0
1856,43.85,-59.31,
1856,35.38,-70.66,26.1
1856,40.49,-71.19,3.9
1856,14.36,-73.46,28.3
1856,30.5,-63.12,22.8
1856,16.86,-60.78,27.2
1856,28.5,-70.5,
1856,39.77,-62.97,
1856,22.75,-60.78,25.0
1856,17.36,-68.57,27.2
1856,37.6,-62.88,15.6
1856,27.02,-71.26,
1856,24.43,-84.83,27.2
1856,34.93,-55.28,
1856,27.32,-86.26,19.4
1856,44.96,-54.13,11.1
1856,40.23,-73.12,
1856,10.11,-77.1,27.8
1856,2.98,-78.64,25.6
1856,40.57,-73.03,8.3
1856,17.74,-83.89,28.3
1856,38.52,-69.16,7.8
1856,40.5,-65.5,
1856,27.48,-66.88,25.6
1856,17.49,-59.28,
1856,37.71,-64.77,25.8
1856,23.27,-61.34,24.4
1856,38.56,-62.69,
1856,20.78,-55.83,25.6
1856,25.57,-88.92,25.6
1856,30.54,-63.92,21.7
1856,19.21,-71.27,
1856,36.47,-63.57,24.2
1856,35.3,-60.07,26.1
1856,16.4,-69.67,
1856,42.08,-67.81,0.6
1856,43.36,-58.19,12.8
1856,38.03,-68.57,26.7
1856,23.79,-81.4,22.2
1856,34.24,-65.49,
1856,26.48,-74.95,28.9
1856,43.65,-62.77,
1856,27.75,-68.15,26.7
1856,20.16,-73.62,27.2
1856,11.18,-82.88,
1856,9.07,-95.79,27.2
1856,22.17,-97.45,
1856,35.5,-70.18,
1856,31.7,-62.45,
1856,16.39,-60.5,27.8
1856,21.59,-76.9,25.6
1856,30.9,-67.0,
1856,27.01,-79.6,29.4
1856,21.27,-76.14,25.6
1856,36.79,-71.03,19.4
1856,38.21,-54.91,
1856,16.5,-79.83,26.7
1856,21.79,-96.99,26.7
1856,19.39,-81.48,
1856,1.02,-84.67,24.4
1856,34.8,-51.3,18.9
1856,35.91,-69.36,
1856,23.39,-84.15,26.7
1856,33.83,-65.09,18.3
1856,46.77,-57.51,15.0
1856,23.02,-56.89,
1856,37.84,-55.99,21.1
1856,44.01,-56.75,15.6
1856,36.32,-56.08,26.1
1856,33.07,-77.25,26.7
1856,15.28,-62.16,26.7
1856,23.39,-60.16,
1856,39.49,-66.78,
1856,22.86,-62.07,28.3
1856,25.56,-58.93,
1856,34.82,-53.87,
1856,39.03,-70.82,
1856,34.3,-60.08,17.8
1856,23.56,-57.49,
1856,35.86,-73.7,20.6
1856,2.7,-80.27,23.9
1856,1.34,-81.06,
1856,34.3,-69.0,17.2
1856,29.12,-59.67,27.2
1856,39.2,-72.18,18.9
1856,31.22,-71.76,
1856,37.91,-51.37,17.2
1856,21.82,-85.33,28.3
1856,23.99,-94.18,25.0
1856,4.23,-83.87,26.1
1856,37.3,-70.67,
1856,21.22,-83.69,
1856,16.05,-77.73,27.8
1856,29.76,-80.29,24.4
1856,25.48,-54.77,25.6
1856,35.54,-70.28,16.7
1856,18.79,-81.12,27.8
1856,27.93,-83.9,
1856,23.87,-82.06,
1856,34.82,-74.28,20.0
1856,41.06,-62.94,7.2
1856,20.15,-66.51,27.8
1856,42.4,-52.71,11.7
1856,15.62,-65.92,26.7
1856,26.13,-82.78,
1856,25.91,-79.65,28.9
1856,42.56,-52.84,
1856,24.85,-61.89,
1856,22.03,-84.18,28.9
1856,29.17,-61.87,21.7
1856,17.3,-71.97,25.6
1856,32.71,-69.64,
1856,10.48,-81.87,25.6
1856,39.36,-52.4,18.3
1856,12.07,-77.12,27.2
1856,38.18,-60.62,16.7
1856,23.3,-83.53,26.7
1856,41.14,-56.67,
1856,39.53,-53.36,
1856,39.32,-66.06,
1856,39.5,-71.0,
1856,19.5,-80.59,28.9
1856,12.28,-54.47,
1856,43.69,-62.13,
1856,30.14,-69.61,
1856,32.2,-57.58,20.0
1856,30.03,-65.86,22.8
1856,29.78,-63.13,
1856,28.77,-75.83,26.7
1856,43.0,-59.27,9.4
1856,41.39,-52.46,11.1
1856,34.59,-51.97,
1856,34.12,-62.57,
1856,38.1,-64.8,23.3
1856,23.67,-90.58,24.4
1856,25.99,-78.6,
1856,31.37,-58.18,17.2
1856,17.53,-73.2,25.6
1856,41.15,-57.59,26.7
1856,38.7,-71.9,
1856,20.54,-57.22,28.9
1856,12.52,-50.16,25.6
1856,29.4,-66.4,29.2
1856,20.2,-72.7,
1856,33.9,-63.75,21.7
1856,31.74,-72.96,18.9
1856,21.34,-84.41,
1856,36.03,-64.4,
1856,18.82,-51.78,24.4
1856,41.79,-61.19,5.6
1856,30.84,-63.38,
1856,43.06,-59.09,7.8
1856,21.32,-50.03,25.6
1856,25.22,-79.91,
1856,27.83,-79.81,22.8
1856,22.13,-85.18,27.2
1856,39.04,-66.17,18.9
1856,30.4,-52.4,27.2
1856,24.4,-80.35,
1856,39.29,-57.36,22.8
1856,30.13,-68.02,18.3
1856,18.42,-57.33,25.0
1856,24.4,-80.99,26.7
1856,29.86,-66.16,
1856,39.97,-64.43,20.6
1856,40.19,-73.47,
1856,24.47,-80.69,
1856,37.79,-71.5,16.7
1856,35.87,-71.72,18.9
1856,39.98,-71.5,
1856,27.05,-85.04,21.1
1856,24.5,-58.5,26.9
1856,35.27,-51.77,18.9
1856,28.5,-87.67,21.7
1856,36.29,-53.94,
1856,40.79,-52.98,21.1
1856,36.63,-53.06,17.2
1856,10.47,-81.78,26.1
1856,40.74,-71.48,11.7
1856,29.15,-66.17,
1856,36.64,-74.79,
1856,38.47,-61.45,
1856,30.3,-79.47,
1856,31.98,-62.79,21.7
1856,34.26,-65.05,
1856,35.17,-73.95,20.0
1856,19.5,-58.5,27.8
1856,24.45,-87.04,26.7
1856,33.98,-51.99,
1856,41.36,-66.05,5.6
1856,27.33,-61.83,23.3
1856,38.59,-73.65,7.2
1856,41.0,-69.0,4.4
1856,5.04,-79.37,
1856,12.02,-55.89,
1856,32.08,-51.6,22.2
1856,9.34,-80.17,28.3
1856,33.3,-66.62,18.9
1856,40.51,-60.42,13.3
1856,23.19,-60.42,
1856,36.5,-51.5,16.7
1856,21.05,-82.83,26.1
1856,33.09,-69.98,
1856,33.21,-72.96,18.9
1856,39.81,-71.68,8.3
1856,22.38,-85.29,28.9
1856,20.78,-58.47,
1856,35.22,-52.92,25.6
1856,28.9,-69.5,26.7
1856,20.03,-80.03,
1856,38.22,-74.0,
1856,29.99,-79.56,
1856,24.66,-80.96,27.2
1856,28.68,-85.95,
1856,33.8,-51.0,25.6
1856,24.75,-55.88,
1856,25.82,-85.07,21.1
1856,39.35,-73.19,
1856,43.39,-69.72,12.2
1856,10.08,-82.15,28.9
1856,11.9,-80.0,30.0
1856,21.08,-66.26,27.2
1856,40.0,-69.57,13.3
1856,17.53,-73.81,27.8
1856,36.42,-67.67,25.0
1856,33.83,-72.38,20.0
1856,33.85,-56.92,17.8
1856,24.57,-50.7,
1856,19.33,-59.93,
1856,43.43,-66.4,14.4
1856,43.9,-58.53,
1856,18.94,-59.89,
1856,33.67,-71.33,
1856,31.43,-72.67,20.0
1856,38.0,-61.93,17.8
1856,40.29,-70.42,
1856,12.22,-75.86,26.7
1856,28.68,-76.05,27.2
1856,24.01,-85.22,24.4
1856,24.53,-81.22,
1856,27.33,-87.15,23.3
1856,11.3,-82.85,
1856,31.17,-78.67,24.4
1856,35.78,-71.67,22.2
1856,30.31,-70.52,
1856,20.1,-73.32,26.7
1856,32.4,-51.4,
1856,29.42,-64.81,
1856,36.48,-54.5,17.8
1856,41.03,-61.65,
1856,20.28,-56.66,27.8
1856,24.44,-81.76,27.8
1856,21.5,-67.65,27.8
1856,11.5,-59.5,29.0
1856,32.34,-52.37,19.4
1856,12.22,-77.67,27.8
1856,25.22,-84.87,22.2
1856,10.12,-85.67,27.2
1856,14.83,-81.67,27.8
1856,17.35,-73.35,27.2
1856,27.03,-74.59,22.8
1856,38.09,-64.72,23.3
1856,42.29,-69.84,5.6
1856,40.74,-69.16,17.8
1856,35.81,-68.42,
1856,35.24,-63.96,20.0
1856,2.5,-98.42,24.4
1856,26.0,-79.84,25.6
1856,31.07,-69.75,23.3
1856,27.3,-88.31,27.2
1856,18.95,-67.07,27.2
1856,38.37,-74.78,
1856,36.39,-50.95,17.8
1856,27.37,-61.17,
1856,4.08,-79.75,
1856,10.27,-77.17,27.8
1856,0.25,-81.44,
1856,24.9,-64.82,25.0
1856,33.13,-74.85,
1856,18.51,-80.46,27.2
1856,33.85,-72.78,18.9
1856,27.06,-64.97,21.7
1856,36.76,-64.46,15.6
1856,35.27,-63.96,25.0
1856,25.96,-78.71,
1856,27.72,-68.91,
1856,12.39,-76.41,27.8
1856,25.74,-85.04,20.0
1856,20.25,-56.9,
1856,40.74,-54.33,
1856,24.05,-82.08,27.2
1856,24.77,-65.9,
1856,9.74,-79.95,27.2
1856,17.44,-79.7,27.2
1856,31.84,-68.59,25.0
1856,31.95,-70.19,26.1
1856,27.9,-75.68,25.0
1856,23.89,-50.79,27.2
1856,18.02,-51.08,
1856,26.98,-63.33,28.9
1856,37.13,-62.47,20.0
1856,23.16,-84.04,26.1
1856,0.24,-95.13,
1856,44.14,-50.42,1.1
1856,23.12,-56.09,28.3
1856,31.71,-76.44,25.0
1856,35.36,-74.38,21.1
1856,25.8,-79.5,26.1
1856,36.78,-73.32,28.9
1856,36.95,-71.03,19.4
1856,29.52,-66.65,
1856,23.98,-81.35,27.2
1856,27.27,-70.0,
1856,37.07,-73.02,13.3
1856,34.8,-75.69,23.9
1856,36.33,-59.96,
1856,37.34,-54.28,
1856,38.47,-70.35,8.9
1856,16.28,-69.53,
1856,35.46,-51.25,
1856,41.17,-67.03,5.0
1856,40.48,-62.88,21.1
1856,41.83,-54.39,
1856,34.79,-51.02,
1856,34.17,-51.0,18.9
1856,16.91,-54.65,28.3
1856,37.0,-58.5,18.9
1856,30.98,-75.71,27.2
1856,33.74,-50.47,
1856,17.87,-51.82,
1856,28.27,-78.55,27.8
1856,18.92,-53.62,25.6
1856,40.48,-73.17,
1856,36.57,-60.93,
1856,42.0,-68.5,6.7
1856,33.21,-50.03,19.4
1856,40.68,-56.97,23.3
1856,31.08,-78.5,23.3
1856,30.24,-86.09,
1856,4.31,-94.82,
1856,28.77,-85.15,30.6
1856,21.97,-66.02,
1856,11.3,-56.63,
1856,29.0,-93.92,
1856,41.1,-50.8,15.6
1856,38.82,-52.77,17.2
1856,35.98,-71.84,
1856,43.43,-66.59,13.3
1856,25.09,-72.93,
1856,18.0,-50.77,
1856,26.61,-80.0,26.7
1856,31.64,-50.25,16.7
1856,26.98,-79.52,
1856,35.93,-75.07,14.4
1856,31.58,-67.2,
1856,10.45,-81.65,25.6
1856,24.2,-61.62,
1856,23.48,-84.69,27.8
1856,26.07,-54.68,25.0
1856,20.67,-83.22,27.2
1856,9.99,-79.68,28.9
1856,30.25,-78.23,
1856,30.52,-78.88,28.9
1856,29.5,-57.5,
1856,28.17,-69.99,
1856,25.91,-78.17,24.4
1856,24.08,-82.3,27.8
1856,20.31,-79.8,29.4
1856,35.31,-61.23,18.9
1856,16.0,-55.6,27.2
1856,34.68,-55.02,17.8
1856,28.69,-86.4,30.0
1856,39.73,-51.39,16.7
1856,25.13,-79.96,25.0
1856,27.86,-64.89,
1856,40.07,-61.83,
1856,34.69,-69.95,
1856,38.75,-65.91,21.4
1856,21.52,-84.41,
1856,27.5,-56.5,28.9
1856,22.0,-60.44,24.4
1856,17.83,-74.5,27.8
1856,33.7,-72.22,20.0
1856,25.05,-50.31,22.2
1856,35.73,-69.08,
1856,11.23,-77.92,27.2
1856,30.29,-65.63,
1856,21.44,-72.7,30.0
1856,37.32,-62.42,21.1
1856,11.68,-78.53,27.8
1856,24.53,-67.85,
1856,17.0,-57.15,24.4
1856,28.22,-70.49,
1856,33.6,-74.64,23.9
1856,30.66,-76.88,27.2
1856,12.03,-77.0,27.2
1856,28.74,-68.71,
1856,20.92,-55.33,
1856,39.85,-72.43,
1856,21.79,-65.31,
1856,31.37,-69.47,17.8
1856,28.8,-74.83,28.3
1856,36.0,-72.93,21.7
1856,37.66,-70.52,21.1
1856,39.58,-68.15,
1856,40.0,-65.83,13.9
1856,28.07,-68.83,22.8
1856,36.85,-53.05,22.2
1856,4.91,-91.53,27.2
1856,30.19,-65.72,18.9
1856,31.12,-68.57,21.1
1856,25.14,-62.21,
1856,0.61,-81.38,
1856,25.17,-68.35,
1856,24.48,-79.72,
1856,23.2,-82.77,26.7
1856,34.42,-71.08,23.3
1856,37.21,-73.12,22.8
1856,30.49,-79.02,25.0
